ID	Time	Envelop	Features	actual_distance	actual_height	hazard	surface	movement	filename
663	26.556,26.604,26.652,26.7,26.748,26.796,26.844,26.892,26.94,26.988,27.036,27.084,27.132,27.18,27.228,27.276,27.324,27.372,27.42,27.468,27.516,27.564,27.612,27.66,27.708,27.756,27.804,27.852,27.9,27.948,27.996,28.044,28.092,28.14,28.188,28.236,28.284,28.332,28.38,28.428	53.0,53.0,53.0,53.0,53.0,53.0,61.0,79.0,98.0,112.0,121.0,127.0,127.0,126.0,122.0,115.0,106.0,94.0,83.0,74.0,68.0,65.0,64.0,62.0,61.0,59.0,58.0,57.0,55.0,55.0,55.0,54.0,54.0,54.0,53.0,53.0,53.0,54.0,53.0,53.0	127.0,44.904,0.336,1.344,0.396268656716	4.0	10.0	0	0	1	20160317-105153-4m-curb10-move10.json
664	26.606,26.654,26.702,26.75,26.798,26.846,26.894,26.942,26.99,27.038,27.086,27.134,27.182,27.23,27.278,27.326,27.374,27.422,27.47,27.518,27.566,27.614,27.662,27.71,27.758,27.806,27.854,27.902,27.95,27.998,28.046,28.095,28.143,28.191,28.239,28.287,28.335,28.383,28.431,28.479	53.0,53.0,53.0,53.0,53.0,54.0,60.0,76.0,94.0,108.0,116.0,121.0,120.0,118.0,112.0,103.0,93.0,82.0,75.0,68.0,64.0,61.0,59.0,58.0,58.0,57.0,57.0,55.0,55.0,55.0,54.0,55.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0	121.0,32.1135,0.288,1.297,0.448021643558	4.0	10.0	0	0	1	20160317-105153-4m-curb10-move10.json
665	26.495,26.543,26.591,26.639,26.687,26.735,26.783,26.831,26.879,26.934,26.982,27.03,27.078,27.127,27.175,27.223,27.271,27.319,27.367,27.415,27.463,27.511,27.559,27.607,27.655,27.703,27.752,27.8,27.848,27.896,27.944,27.992,28.04,28.088,28.136,28.184,28.232,28.28,28.328,28.377	54.0,54.0,54.0,54.0,54.0,55.0,65.0,85.0,104.0,120.0,128.0,131.0,130.0,128.0,124.0,117.0,106.0,95.0,83.0,74.0,69.0,66.0,64.0,62.0,61.0,60.0,59.0,58.0,57.0,56.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	131.0,47.247,0.295,1.305,0.321890213195	4.0	15.0	0	0	1	20160317-111553-4m-curb15-move10.json
666	26.472,26.52,26.568,26.616,26.664,26.712,26.76,26.808,26.856,26.904,26.952,27.0,27.048,27.096,27.144,27.192,27.24,27.288,27.336,27.384,27.432,27.48,27.528,27.576,27.624,27.672,27.72,27.768,27.816,27.864,27.912,27.96,28.008,28.056,28.104,28.152,28.2,28.248,28.296,28.344	54.0,54.0,54.0,54.0,56.0,57.0,60.0,63.0,68.0,72.0,74.0,75.0,74.0,71.0,68.0,64.0,60.0,58.0,56.0,56.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	75.0,7.488,0.288,0.816,0.857142857143	4.0	15.0	0	0	1	20160317-111553-4m-curb15-move10.json
667	26.333,26.381,26.429,26.477,26.525,26.573,26.621,26.669,26.717,26.765,26.813,26.861,26.923,26.971,27.019,27.067,27.115,27.163,27.211,27.259,27.307,27.355,27.403,27.451,27.499,27.547,27.595,27.643,27.691,27.739,27.787,27.835,27.883,27.931,27.979,28.027,28.075,28.123,28.171,28.219	54.0,54.0,54.0,54.0,54.0,55.0,60.0,76.0,94.0,108.0,119.0,123.0,125.0,123.0,119.0,111.0,100.0,90.0,79.0,71.0,67.0,64.0,65.0,63.0,61.0,60.0,58.0,57.0,56.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	125.0,32.304,0.35,1.262,0.63946406821	4.0	15.0	0	0	1	20160317-111553-4m-curb15-move10.json
668	26.476,26.524,26.572,26.62,26.668,26.716,26.764,26.812,26.86,26.922,26.97,27.018,27.066,27.114,27.162,27.21,27.258,27.306,27.354,27.402,27.45,27.498,27.546,27.594,27.642,27.69,27.738,27.786,27.834,27.882,27.93,27.978,28.026,28.074,28.122,28.17,28.218,28.266,28.314,28.362	54.0,54.0,54.0,54.0,54.0,56.0,63.0,75.0,89.0,103.0,111.0,114.0,113.0,109.0,101.0,92.0,82.0,74.0,67.0,62.0,59.0,57.0,56.0,56.0,56.0,56.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	114.0,26.09,0.302,1.118,0.559660449546	4.0	15.0	0	0	1	20160317-111553-4m-curb15-move10.json
669	26.332,26.38,26.428,26.476,26.524,26.572,26.62,26.668,26.716,26.764,26.812,26.86,26.931,26.979,27.027,27.075,27.123,27.171,27.219,27.267,27.316,27.364,27.412,27.46,27.508,27.556,27.604,27.652,27.7,27.748,27.796,27.844,27.892,27.941,27.989,28.037,28.085,28.133,28.181,28.229	54.0,54.0,54.0,54.0,54.0,55.0,59.0,67.0,79.0,90.0,98.0,102.0,99.0,95.0,88.0,81.0,73.0,66.0,61.0,58.0,57.0,56.0,56.0,56.0,55.0,55.0,55.0,54.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	102.0,19.92,0.288,1.032,0.548507462687	4.0	15.0	0	0	1	20160317-111553-4m-curb15-move10.json
670	26.283,26.331,26.379,26.427,26.475,26.523,26.571,26.619,26.667,26.715,26.763,26.811,26.859,26.907,26.955,27.003,27.051,27.099,27.147,27.195,27.243,27.291,27.339,27.387,27.435,27.483,27.531,27.579,27.627,27.675,27.723,27.771,27.819,27.867,27.915,27.963,28.011,28.059,28.107,28.155	54.0,54.0,54.0,54.0,55.0,57.0,64.0,73.0,82.0,88.0,90.0,88.0,83.0,77.0,71.0,65.0,61.0,58.0,58.0,57.0,57.0,57.0,56.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	90.0,12.24,0.24,0.912,0.619047619048	4.0	15.0	0	0	1	20160317-111553-4m-curb15-move10.json
671	26.14,26.188,26.236,26.284,26.332,26.38,26.428,26.476,26.524,26.572,26.62,26.668,26.717,26.765,26.813,26.861,26.922,26.97,27.018,27.066,27.114,27.162,27.21,27.258,27.306,27.354,27.402,27.45,27.498,27.546,27.594,27.642,27.69,27.738,27.786,27.834,27.882,27.93,27.978,28.026	54.0,54.0,54.0,54.0,55.0,58.0,67.0,78.0,88.0,96.0,100.0,98.0,94.0,87.0,79.0,72.0,66.0,62.0,58.0,57.0,56.0,57.0,57.0,57.0,57.0,57.0,56.0,56.0,56.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	100.0,18.504,0.24,1.214,0.479846449136	4.0	15.0	0	0	1	20160317-111553-4m-curb15-move10.json
672	26.043,26.091,26.139,26.187,26.235,26.283,26.331,26.379,26.427,26.475,26.523,26.571,26.619,26.667,26.715,26.763,26.811,26.859,26.907,26.955,27.003,27.051,27.099,27.148,27.196,27.244,27.292,27.34,27.388,27.436,27.484,27.532,27.58,27.628,27.676,27.724,27.773,27.821,27.869,27.917	54.0,54.0,54.0,54.0,54.0,56.0,65.0,78.0,92.0,103.0,110.0,113.0,112.0,108.0,101.0,91.0,81.0,72.0,65.0,61.0,58.0,57.0,57.0,56.0,56.0,56.0,55.0,54.0,54.0,54.0,54.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	113.0,24.194,0.288,1.009,0.570019467878	4.0	15.0	0	0	1	20160317-111553-4m-curb15-move10.json
673	25.948,25.996,26.044,26.092,26.14,26.188,26.236,26.284,26.332,26.38,26.428,26.476,26.524,26.572,26.62,26.668,26.716,26.764,26.812,26.86,26.908,26.956,27.004,27.052,27.1,27.148,27.196,27.244,27.292,27.34,27.388,27.436,27.484,27.532,27.58,27.628,27.676,27.724,27.772,27.82	54.0,54.0,54.0,54.0,54.0,55.0,60.0,69.0,80.0,91.0,99.0,103.0,103.0,99.0,93.0,85.0,77.0,70.0,63.0,59.0,57.0,56.0,56.0,55.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	103.0,20.736,0.336,1.008,0.677669902913	4.0	15.0	0	0	1	20160317-111553-4m-curb15-move10.json
674	25.828,25.876,25.924,25.972,26.02,26.068,26.116,26.164,26.212,26.26,26.308,26.356,26.404,26.452,26.5,26.548,26.596,26.644,26.692,26.74,26.788,26.836,26.884,26.936,26.984,27.032,27.08,27.128,27.176,27.224,27.272,27.32,27.368,27.416,27.464,27.512,27.56,27.608,27.656,27.704	54.0,54.0,54.0,54.0,54.0,56.0,63.0,76.0,91.0,103.0,112.0,116.0,116.0,114.0,109.0,102.0,94.0,86.0,78.0,73.0,69.0,66.0,64.0,60.0,59.0,58.0,56.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	116.0,35.046,0.336,1.108,0.439733793443	4.0	15.0	0	0	1	20160317-111553-4m-curb15-move10.json
675	25.758,25.806,25.854,25.902,25.95,25.998,26.046,26.094,26.142,26.19,26.238,26.286,26.334,26.382,26.43,26.478,26.526,26.574,26.622,26.67,26.718,26.766,26.814,26.862,26.91,26.958,27.006,27.054,27.102,27.15,27.198,27.246,27.294,27.342,27.39,27.438,27.486,27.535,27.583,27.631	54.0,54.0,54.0,54.0,54.0,57.0,66.0,83.0,100.0,114.0,122.0,127.0,126.0,124.0,119.0,110.0,99.0,87.0,77.0,69.0,63.0,60.0,58.0,57.0,57.0,56.0,56.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,55.0,55.0	127.0,33.264,0.288,1.104,0.490322580645	4.0	15.0	0	0	1	20160317-111553-4m-curb15-move10.json
676	25.584,25.632,25.68,25.728,25.776,25.824,25.872,25.92,25.968,26.016,26.064,26.112,26.16,26.208,26.256,26.304,26.352,26.4,26.448,26.496,26.544,26.592,26.64,26.688,26.736,26.784,26.832,26.88,26.928,26.976,27.024,27.072,27.12,27.168,27.216,27.264,27.312,27.36,27.408,27.456	54.0,54.0,54.0,54.0,54.0,56.0,62.0,75.0,89.0,101.0,109.0,112.0,113.0,110.0,104.0,96.0,87.0,78.0,70.0,64.0,60.0,58.0,58.0,57.0,56.0,55.0,55.0,54.0,53.0,54.0,54.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	113.0,24.456,0.336,1.008,0.721283783784	4.0	15.0	0	0	1	20160317-111553-4m-curb15-move10.json
677	26.316,26.364,26.412,26.46,26.508,26.556,26.604,26.652,26.7,26.748,26.796,26.844,26.892,26.94,26.988,27.036,27.084,27.132,27.18,27.228,27.276,27.324,27.372,27.42,27.468,27.516,27.564,27.612,27.66,27.708,27.756,27.804,27.852,27.9,27.948,27.996,28.044,28.092,28.14,28.188	54.0,54.0,54.0,54.0,54.0,55.0,62.0,79.0,97.0,110.0,118.0,122.0,122.0,120.0,115.0,106.0,96.0,96.0,75.0,68.0,64.0,62.0,60.0,59.0,58.0,57.0,56.0,56.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	122.0,35.448,0.336,1.152,0.484422110553	4.0	10.0	0	0	1	20160317-110709-4m-curb10-move10.json
678	26.171,26.219,26.267,26.315,26.363,26.411,26.459,26.507,26.555,26.603,26.651,26.699,26.747,26.795,26.843,26.891,26.939,26.987,27.035,27.083,27.131,27.179,27.227,27.275,27.323,27.371,27.419,27.467,27.515,27.563,27.611,27.659,27.707,27.755,27.803,27.851,27.899,27.947,27.995,28.043	54.0,54.0,54.0,54.0,54.0,58.0,72.0,90.0,105.0,116.0,122.0,123.0,122.0,117.0,110.0,100.0,88.0,78.0,70.0,64.0,62.0,60.0,59.0,58.0,57.0,56.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	123.0,35.808,0.288,1.104,0.415559772296	4.0	10.0	0	0	1	20160317-110709-4m-curb10-move10.json
679	26.173,26.221,26.269,26.317,26.365,26.413,26.461,26.509,26.557,26.605,26.653,26.701,26.749,26.797,26.845,26.893,26.941,26.989,27.037,27.085,27.133,27.181,27.229,27.277,27.325,27.373,27.421,27.469,27.517,27.565,27.613,27.661,27.709,27.757,27.805,27.853,27.901,27.949,27.997,28.045	54.0,54.0,54.0,54.0,54.0,55.0,59.0,69.0,83.0,97.0,106.0,111.0,112.0,109.0,104.0,97.0,87.0,78.0,70.0,64.0,60.0,57.0,56.0,56.0,56.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	112.0,24.576,0.336,1.008,0.675941080196	4.0	10.0	0	0	1	20160317-110709-4m-curb10-move10.json
680	26.125,26.173,26.221,26.269,26.317,26.365,26.413,26.461,26.509,26.557,26.605,26.653,26.701,26.749,26.797,26.845,26.893,26.941,26.989,27.037,27.085,27.133,27.181,27.229,27.277,27.325,27.373,27.421,27.469,27.517,27.565,27.613,27.661,27.709,27.757,27.805,27.853,27.901,27.949,27.997	54.0,54.0,54.0,54.0,54.0,56.0,62.0,71.0,82.0,92.0,98.0,99.0,96.0,91.0,91.0,77.0,70.0,65.0,60.0,58.0,56.0,56.0,55.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	99.0,18.264,0.288,0.96,0.58872651357	4.0	10.0	0	0	1	20160317-110709-4m-curb10-move10.json
681	26.269,26.317,26.365,26.413,26.461,26.509,26.557,26.605,26.653,26.701,26.749,26.797,26.845,26.893,26.941,26.989,27.037,27.085,27.133,27.181,27.229,27.277,27.325,27.373,27.421,27.469,27.517,27.565,27.613,27.661,27.709,27.757,27.805,27.853,27.901,27.949,27.997,28.045,28.093,28.141	54.0,54.0,54.0,54.0,54.0,57.0,65.0,77.0,89.0,98.0,102.0,101.0,97.0,90.0,83.0,76.0,71.0,66.0,63.0,60.0,58.0,57.0,56.0,56.0,56.0,56.0,55.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	102.0,20.88,0.24,1.152,0.414634146341	4.0	10.0	0	0	1	20160317-110709-4m-curb10-move10.json
682	26.221,26.269,26.317,26.365,26.413,26.461,26.509,26.557,26.605,26.653,26.701,26.749,26.797,26.845,26.893,26.941,26.989,27.037,27.085,27.133,27.181,27.229,27.277,27.325,27.373,27.421,27.469,27.517,27.565,27.613,27.661,27.709,27.757,27.805,27.853,27.901,27.949,27.997,28.045,28.093	54.0,54.0,54.0,54.0,54.0,57.0,63.0,72.0,81.0,87.0,89.0,88.0,83.0,78.0,72.0,66.0,61.0,58.0,56.0,56.0,55.0,55.0,55.0,55.0,55.0,54.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	89.0,11.832,0.24,0.912,0.627062706271	4.0	10.0	0	0	1	20160317-110709-4m-curb10-move10.json
683	26.223,26.271,26.319,26.367,26.415,26.463,26.511,26.559,26.607,26.655,26.703,26.751,26.799,26.847,26.895,26.943,26.991,27.039,27.087,27.135,27.183,27.231,27.279,27.327,27.375,27.423,27.471,27.519,27.567,27.615,27.663,27.711,27.759,27.807,27.855,27.903,27.951,27.999,28.047,28.095	54.0,54.0,54.0,54.0,54.0,55.0,62.0,74.0,87.0,98.0,105.0,107.0,105.0,100.0,93.0,85.0,77.0,70.0,70.0,60.0,58.0,57.0,57.0,57.0,56.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	107.0,20.328,0.288,1.008,0.619502868069	4.0	10.0	0	0	1	20160317-110709-4m-curb10-move10.json
684	26.103,26.151,26.199,26.247,26.295,26.343,26.391,26.439,26.487,26.535,26.583,26.631,26.679,26.727,26.775,26.823,26.871,26.919,26.967,27.015,27.063,27.111,27.159,27.207,27.255,27.303,27.351,27.399,27.447,27.495,27.543,27.591,27.639,27.687,27.735,27.783,27.831,27.879,27.927,27.975	54.0,54.0,54.0,54.0,54.0,57.0,68.0,85.0,101.0,112.0,119.0,121.0,120.0,116.0,109.0,99.0,88.0,78.0,69.0,64.0,61.0,60.0,59.0,58.0,58.0,57.0,56.0,56.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0	121.0,31.296,0.288,1.2,0.475113122172	4.0	10.0	0	0	1	20160317-110709-4m-curb10-move10.json
685	26.065,26.113,26.161,26.209,26.257,26.305,26.353,26.401,26.449,26.497,26.545,26.593,26.641,26.689,26.737,26.785,26.833,26.881,26.929,26.977,27.025,27.073,27.121,27.169,27.217,27.265,27.313,27.361,27.409,27.457,27.505,27.553,27.601,27.649,27.697,27.745,27.793,27.841,27.889,27.937	54.0,54.0,54.0,54.0,54.0,57.0,65.0,78.0,92.0,102.0,108.0,109.0,107.0,101.0,93.0,84.0,76.0,69.0,63.0,60.0,58.0,57.0,57.0,57.0,56.0,56.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0	109.0,22.848,0.288,1.104,0.576158940397	4.0	10.0	0	0	1	20160317-110709-4m-curb10-move10.json
686	26.033,26.081,26.129,26.177,26.225,26.273,26.321,26.369,26.417,26.465,26.513,26.561,26.609,26.657,26.705,26.753,26.801,26.849,26.897,26.945,26.993,27.041,27.089,27.137,27.185,27.233,27.281,27.329,27.377,27.425,27.473,27.521,27.569,27.617,27.665,27.713,27.761,27.809,27.857,27.905	54.0,54.0,54.0,54.0,54.0,55.0,59.0,66.0,74.0,81.0,86.0,88.0,89.0,87.0,83.0,78.0,73.0,67.0,62.0,59.0,57.0,56.0,55.0,55.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	89.0,14.88,0.336,1.008,0.684782608696	4.0	10.0	0	0	1	20160317-110709-4m-curb10-move10.json
687	25.897,25.945,25.993,26.041,26.089,26.137,26.185,26.233,26.281,26.329,26.377,26.425,26.473,26.521,26.569,26.617,26.665,26.713,26.761,26.809,26.857,26.905,26.953,27.001,27.049,27.097,27.145,27.193,27.241,27.289,27.337,27.385,27.433,27.481,27.529,27.577,27.625,27.673,27.721,27.769	54.0,54.0,54.0,54.0,54.0,54.0,59.0,70.0,84.0,97.0,105.0,109.0,109.0,106.0,100.0,91.0,82.0,74.0,67.0,62.0,59.0,58.0,57.0,56.0,56.0,55.0,55.0,54.0,54.0,54.0,54.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	109.0,26.736,0.336,1.008,0.555865921788	4.0	10.0	0	0	1	20160317-110709-4m-curb10-move10.json
688	25.8,25.848,25.896,25.944,25.992,26.04,26.088,26.136,26.184,26.232,26.28,26.328,26.376,26.424,26.472,26.52,26.568,26.616,26.664,26.712,26.76,26.808,26.856,26.904,26.952,27.0,27.048,27.096,27.144,27.192,27.24,27.288,27.336,27.384,27.432,27.48,27.528,27.576,27.624,27.672	54.0,54.0,54.0,54.0,54.0,55.0,62.0,76.0,93.0,107.0,115.0,119.0,119.0,116.0,111.0,102.0,92.0,81.0,72.0,66.0,62.0,60.0,59.0,58.0,58.0,57.0,56.0,56.0,56.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	119.0,31.728,0.336,1.248,0.535423925668	4.0	10.0	0	0	1	20160317-110709-4m-curb10-move10.json
689	25.753,25.801,25.849,25.897,25.945,25.993,26.041,26.089,26.137,26.185,26.233,26.281,26.329,26.377,26.425,26.473,26.521,26.569,26.617,26.665,26.713,26.761,26.809,26.857,26.905,26.953,27.001,27.049,27.097,27.145,27.193,27.241,27.289,27.337,27.385,27.433,27.481,27.529,27.577,27.625	54.0,54.0,54.0,54.0,55.0,57.0,65.0,77.0,90.0,101.0,106.0,106.0,102.0,96.0,88.0,79.0,71.0,65.0,61.0,59.0,57.0,56.0,56.0,56.0,56.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	106.0,22.416,0.288,1.056,0.538714991763	4.0	10.0	0	0	1	20160317-110709-4m-curb10-move10.json
690	26.64,26.688,26.736,26.784,26.832,26.88,26.928,26.976,27.024,27.072,27.12,27.168,27.216,27.264,27.312,27.36,27.408,27.456,27.504,27.552,27.605,27.653,27.701,27.749,27.797,27.845,27.893,27.941,27.989,28.037,28.085,28.133,28.181,28.229,28.277,28.325,28.373,28.421,28.469,28.517	53.0,54.0,53.0,53.0,54.0,56.0,63.0,71.0,80.0,85.0,88.0,87.0,85.0,82.0,77.0,72.0,66.0,62.0,59.0,57.0,57.0,57.0,56.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,54.0,53.0,54.0	88.0,12.807,0.24,0.965,0.50901378579	4.0	15.0	0	0	1	20160317-112548-4m-curb15-move10.json
691	26.581,26.629,26.677,26.725,26.773,26.821,26.869,26.917,26.965,27.013,27.061,27.109,27.157,27.205,27.253,27.301,27.349,27.397,27.445,27.493,27.541,27.589,27.637,27.685,27.733,27.781,27.829,27.877,27.925,27.973,28.021,28.069,28.117,28.165,28.213,28.261,28.309,28.357,28.405,28.453	53.0,53.0,53.0,53.0,54.0,57.0,62.0,70.0,77.0,81.0,82.0,80.0,77.0,73.0,69.0,65.0,62.0,60.0,58.0,57.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,53.0,54.0	82.0,11.568,0.24,1.152,0.520504731861	4.0	15.0	0	0	1	20160317-112548-4m-curb15-move10.json
692	26.64,26.688,26.736,26.784,26.832,26.88,26.928,26.976,27.024,27.072,27.12,27.168,27.216,27.264,27.312,27.36,27.408,27.456,27.504,27.552,27.605,27.653,27.701,27.749,27.797,27.845,27.893,27.941,27.989,28.037,28.085,28.133,28.181,28.229,28.277,28.325,28.373,28.421,28.469,28.517	53.0,53.0,53.0,53.0,54.0,55.0,59.0,66.0,74.0,82.0,87.0,88.0,86.0,82.0,76.0,71.0,65.0,61.0,58.0,56.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0	88.0,14.394,0.288,1.109,0.587690271343	4.0	15.0	0	0	1	20160317-112548-4m-curb15-move10.json
693	26.592,26.64,26.688,26.736,26.784,26.832,26.88,26.928,26.976,27.024,27.072,27.12,27.168,27.216,27.264,27.312,27.36,27.408,27.456,27.504,27.552,27.607,27.655,27.703,27.751,27.799,27.847,27.895,27.943,27.991,28.039,28.087,28.135,28.183,28.231,28.279,28.327,28.375,28.423,28.471	53.0,53.0,53.0,53.0,53.0,54.0,59.0,69.0,85.0,100.0,110.0,116.0,118.0,117.0,115.0,110.0,103.0,96.0,88.0,80.0,73.0,66.0,62.0,60.0,59.0,58.0,57.0,56.0,55.0,55.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0	118.0,37.2185,0.336,1.303,0.424331719638	4.0	15.0	0	0	1	20160317-112548-4m-curb15-move10.json
694	26.655,26.703,26.751,26.799,26.847,26.895,26.943,26.991,27.039,27.087,27.135,27.183,27.231,27.279,27.327,27.375,27.423,27.471,27.519,27.567,27.615,27.663,27.711,27.759,27.807,27.855,27.903,27.951,27.999,28.047,28.095,28.143,28.191,28.239,28.287,28.335,28.383,28.431,28.479,28.527	53.0,53.0,53.0,53.0,54.0,58.0,69.0,86.0,102.0,113.0,119.0,121.0,120.0,116.0,109.0,100.0,87.0,77.0,68.0,63.0,60.0,60.0,59.0,59.0,58.0,56.0,56.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0	121.0,27.216,0.288,1.056,0.601694915254	4.0	15.0	0	0	1	20160317-112548-4m-curb15-move10.json
695	26.64,26.688,26.736,26.784,26.832,26.88,26.928,26.976,27.024,27.072,27.12,27.168,27.216,27.264,27.312,27.36,27.408,27.456,27.504,27.552,27.608,27.656,27.704,27.752,27.8,27.848,27.896,27.944,27.992,28.04,28.088,28.136,28.184,28.232,28.28,28.328,28.376,28.424,28.472,28.52	53.0,53.0,53.0,53.0,54.0,58.0,67.0,76.0,85.0,90.0,93.0,90.0,86.0,80.0,73.0,67.0,62.0,58.0,56.0,56.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	93.0,13.212,0.24,0.728,0.640834575261	4.0	15.0	0	0	1	20160317-112548-4m-curb15-move10.json
696	26.496,26.544,26.592,26.64,26.688,26.736,26.784,26.832,26.88,26.928,26.976,27.024,27.072,27.12,27.168,27.216,27.264,27.312,27.36,27.408,27.456,27.504,27.552,27.609,27.657,27.705,27.753,27.801,27.849,27.897,27.945,27.993,28.041,28.089,28.137,28.185,28.233,28.281,28.329,28.377	53.0,53.0,53.0,53.0,53.0,54.0,59.0,70.0,84.0,96.0,104.0,108.0,107.0,103.0,97.0,89.0,81.0,74.0,67.0,62.0,58.0,56.0,55.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0	108.0,23.49,0.288,1.353,0.522753792299	4.0	15.0	0	0	1	20160317-112548-4m-curb15-move10.json
697	26.592,26.64,26.688,26.736,26.784,26.832,26.88,26.928,26.976,27.024,27.072,27.12,27.168,27.216,27.264,27.312,27.36,27.408,27.456,27.504,27.552,27.61,27.658,27.706,27.754,27.802,27.85,27.898,27.946,27.994,28.042,28.09,28.138,28.186,28.234,28.282,28.33,28.378,28.426,28.474	53.0,53.0,53.0,54.0,54.0,56.0,62.0,69.0,75.0,80.0,82.0,81.0,77.0,72.0,67.0,64.0,60.0,58.0,57.0,56.0,56.0,55.0,55.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	82.0,10.263,0.24,0.826,0.54029716344	4.0	15.0	0	0	1	20160317-112548-4m-curb15-move10.json
698	26.64,26.688,26.736,26.784,26.832,26.88,26.928,26.976,27.024,27.072,27.12,27.168,27.216,27.264,27.312,27.36,27.408,27.456,27.504,27.552,27.611,27.659,27.707,27.755,27.803,27.851,27.899,27.947,27.995,28.043,28.091,28.139,28.187,28.235,28.283,28.331,28.379,28.427,28.475,28.523	53.0,53.0,53.0,53.0,54.0,57.0,68.0,84.0,99.0,110.0,117.0,119.0,119.0,115.0,108.0,98.0,87.0,76.0,68.0,62.0,58.0,58.0,56.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0	119.0,27.0195,0.336,0.923,0.724557204404	4.0	15.0	0	0	1	20160317-112548-4m-curb15-move10.json
